timestamp_utc,datetime_kst,date_kst,hour_kst,datetime_kst_str,volume_btc,volume_usd
2026-03-25 04:00:00+00:00,2026-03-25 13:00:00+09:00,2026-03-25,13:00,2026-03-25 13:00 KST,431.33,30538212.38
2026-03-25 05:00:00+00:00,2026-03-25 14:00:00+09:00,2026-03-25,14:00,2026-03-25 14:00 KST,725.51,51611114.14
2026-03-25 06:00:00+00:00,2026-03-25 15:00:00+09:00,2026-03-25,15:00,2026-03-25 15:00 KST,486.73,34622590.57
2026-03-25 07:00:00+00:00,2026-03-25 16:00:00+09:00,2026-03-25,16:00,2026-03-25 16:00 KST,506.31,35965262.96
2026-03-25 08:00:00+00:00,2026-03-25 17:00:00+09:00,2026-03-25,17:00,2026-03-25 17:00 KST,772.72,55013448.76
2026-03-25 09:00:00+00:00,2026-03-25 18:00:00+09:00,2026-03-25,18:00,2026-03-25 18:00 KST,449.48,32029933.16
2026-03-25 10:00:00+00:00,2026-03-25 19:00:00+09:00,2026-03-25,19:00,2026-03-25 19:00 KST,581.76,41563470.91
2026-03-25 11:00:00+00:00,2026-03-25 20:00:00+09:00,2026-03-25,20:00,2026-03-25 20:00 KST,1553.84,111561345.93
2026-03-25 12:00:00+00:00,2026-03-25 21:00:00+09:00,2026-03-25,21:00,2026-03-25 21:00 KST,1505.1,107596100.4
2026-03-25 13:00:00+00:00,2026-03-25 22:00:00+09:00,2026-03-25,22:00,2026-03-25 22:00 KST,1590.16,114070370.96
2026-03-25 14:00:00+00:00,2026-03-25 23:00:00+09:00,2026-03-25,23:00,2026-03-25 23:00 KST,1537.46,109800001.15
2026-03-25 15:00:00+00:00,2026-03-26 00:00:00+09:00,2026-03-26,00:00,2026-03-26 00:00 KST,1557.35,110394384.59
2026-03-25 16:00:00+00:00,2026-03-26 01:00:00+09:00,2026-03-26,01:00,2026-03-26 01:00 KST,1586.03,113049872.28
2026-03-25 17:00:00+00:00,2026-03-26 02:00:00+09:00,2026-03-26,02:00,2026-03-26 02:00 KST,1083.82,76926291.84
2026-03-25 18:00:00+00:00,2026-03-26 03:00:00+09:00,2026-03-26,03:00,2026-03-26 03:00 KST,917.18,65017193.48
2026-03-25 19:00:00+00:00,2026-03-26 04:00:00+09:00,2026-03-26,04:00,2026-03-26 04:00 KST,1085.96,76979463.36
2026-03-25 20:00:00+00:00,2026-03-26 05:00:00+09:00,2026-03-26,05:00,2026-03-26 05:00 KST,763.59,54050470.77
2026-03-25 21:00:00+00:00,2026-03-26 06:00:00+09:00,2026-03-26,06:00,2026-03-26 06:00 KST,480.78,34142436.6
2026-03-25 22:00:00+00:00,2026-03-26 07:00:00+09:00,2026-03-26,07:00,2026-03-26 07:00 KST,776.7,55314118.9
2026-03-25 23:00:00+00:00,2026-03-26 08:00:00+09:00,2026-03-26,08:00,2026-03-26 08:00 KST,512.28,36530446.45
2026-03-26 00:00:00+00:00,2026-03-26 09:00:00+09:00,2026-03-26,09:00,2026-03-26 09:00 KST,682.75,48663351.42
2026-03-26 01:00:00+00:00,2026-03-26 10:00:00+09:00,2026-03-26,10:00,2026-03-26 10:00 KST,614.27,43767749.07
2026-03-26 02:00:00+00:00,2026-03-26 11:00:00+09:00,2026-03-26,11:00,2026-03-26 11:00 KST,884.45,62688628.59
2026-03-26 03:00:00+00:00,2026-03-26 12:00:00+09:00,2026-03-26,12:00,2026-03-26 12:00 KST,437.22,30954172.91
2026-03-26 04:00:00+00:00,2026-03-26 13:00:00+09:00,2026-03-26,13:00,2026-03-26 13:00 KST,355.61,25175261.86
2026-03-26 05:00:00+00:00,2026-03-26 14:00:00+09:00,2026-03-26,14:00,2026-03-26 14:00 KST,1502.71,105580528.13
2026-03-26 06:00:00+00:00,2026-03-26 15:00:00+09:00,2026-03-26,15:00,2026-03-26 15:00 KST,895.33,62652428.85
2026-03-26 07:00:00+00:00,2026-03-26 16:00:00+09:00,2026-03-26,16:00,2026-03-26 16:00 KST,696.08,48715793.48
2026-03-26 08:00:00+00:00,2026-03-26 17:00:00+09:00,2026-03-26,17:00,2026-03-26 17:00 KST,702.25,49096892.61
2026-03-26 09:00:00+00:00,2026-03-26 18:00:00+09:00,2026-03-26,18:00,2026-03-26 18:00 KST,1132.19,78901035.25
2026-03-26 10:00:00+00:00,2026-03-26 19:00:00+09:00,2026-03-26,19:00,2026-03-26 19:00 KST,608.2,42300261.18
2026-03-26 11:00:00+00:00,2026-03-26 20:00:00+09:00,2026-03-26,20:00,2026-03-26 20:00 KST,811.54,56304647.74
2026-03-26 12:00:00+00:00,2026-03-26 21:00:00+09:00,2026-03-26,21:00,2026-03-26 21:00 KST,915.95,63501434.73
2026-03-26 13:00:00+00:00,2026-03-26 22:00:00+09:00,2026-03-26,22:00,2026-03-26 22:00 KST,2136.4,148488651.85
2026-03-26 14:00:00+00:00,2026-03-26 23:00:00+09:00,2026-03-26,23:00,2026-03-26 23:00 KST,1900.39,132139258.91
2026-03-26 15:00:00+00:00,2026-03-27 00:00:00+09:00,2026-03-27,00:00,2026-03-27 00:00 KST,3021.43,208397868.32
2026-03-26 16:00:00+00:00,2026-03-27 01:00:00+09:00,2026-03-27,01:00,2026-03-27 01:00 KST,1679.17,115715582.65
2026-03-26 17:00:00+00:00,2026-03-27 02:00:00+09:00,2026-03-27,02:00,2026-03-27 02:00 KST,1639.63,112772315.46
2026-03-26 18:00:00+00:00,2026-03-27 03:00:00+09:00,2026-03-27,03:00,2026-03-27 03:00 KST,2064.4,141039395.44
2026-03-26 19:00:00+00:00,2026-03-27 04:00:00+09:00,2026-03-27,04:00,2026-03-27 04:00 KST,1328.09,90962909.24
2026-03-26 20:00:00+00:00,2026-03-27 05:00:00+09:00,2026-03-27,05:00,2026-03-27 05:00 KST,2040.09,140825831.69
2026-03-26 21:00:00+00:00,2026-03-27 06:00:00+09:00,2026-03-27,06:00,2026-03-27 06:00 KST,757.39,52226669.35
2026-03-26 22:00:00+00:00,2026-03-27 07:00:00+09:00,2026-03-27,07:00,2026-03-27 07:00 KST,821.79,56542897.35
2026-03-26 23:00:00+00:00,2026-03-27 08:00:00+09:00,2026-03-27,08:00,2026-03-27 08:00 KST,876.95,60278308.78
2026-03-27 00:00:00+00:00,2026-03-27 09:00:00+09:00,2026-03-27,09:00,2026-03-27 09:00 KST,902.03,61995959.21
2026-03-27 01:00:00+00:00,2026-03-27 10:00:00+09:00,2026-03-27,10:00,2026-03-27 10:00 KST,604.89,41640977.51
2026-03-27 02:00:00+00:00,2026-03-27 11:00:00+09:00,2026-03-27,11:00,2026-03-27 11:00 KST,539.55,37210414.87
2026-03-27 03:00:00+00:00,2026-03-27 12:00:00+09:00,2026-03-27,12:00,2026-03-27 12:00 KST,562.18,38658303.38
2026-03-27 04:00:00+00:00,2026-03-27 13:00:00+09:00,2026-03-27,13:00,2026-03-27 13:00 KST,864.67,59222092.76
2026-03-27 05:00:00+00:00,2026-03-27 14:00:00+09:00,2026-03-27,14:00,2026-03-27 14:00 KST,572.62,39294044.01
2026-03-27 06:00:00+00:00,2026-03-27 15:00:00+09:00,2026-03-27,15:00,2026-03-27 15:00 KST,470.54,32324283.54
2026-03-27 07:00:00+00:00,2026-03-27 16:00:00+09:00,2026-03-27,16:00,2026-03-27 16:00 KST,1350.36,92689905.87
2026-03-27 08:00:00+00:00,2026-03-27 17:00:00+09:00,2026-03-27,17:00,2026-03-27 17:00 KST,1584.9,107773818.07
2026-03-27 09:00:00+00:00,2026-03-27 18:00:00+09:00,2026-03-27,18:00,2026-03-27 18:00 KST,1110.34,75238656.7
2026-03-27 10:00:00+00:00,2026-03-27 19:00:00+09:00,2026-03-27,19:00,2026-03-27 19:00 KST,2508.4,168105050.12
2026-03-27 11:00:00+00:00,2026-03-27 20:00:00+09:00,2026-03-27,20:00,2026-03-27 20:00 KST,1284.44,85499309.39
2026-03-27 12:00:00+00:00,2026-03-27 21:00:00+09:00,2026-03-27,21:00,2026-03-27 21:00 KST,1284.36,85515095.05
2026-03-27 13:00:00+00:00,2026-03-27 22:00:00+09:00,2026-03-27,22:00,2026-03-27 22:00 KST,3105.63,206226741.9
2026-03-27 14:00:00+00:00,2026-03-27 23:00:00+09:00,2026-03-27,23:00,2026-03-27 23:00 KST,3866.82,255118015.49
2026-03-27 15:00:00+00:00,2026-03-28 00:00:00+09:00,2026-03-28,00:00,2026-03-28 00:00 KST,3164.34,209607365.25
2026-03-27 16:00:00+00:00,2026-03-28 01:00:00+09:00,2026-03-28,01:00,2026-03-28 01:00 KST,2079.04,137027019.78
2026-03-27 17:00:00+00:00,2026-03-28 02:00:00+09:00,2026-03-28,02:00,2026-03-28 02:00 KST,1894.75,124783311.5
2026-03-27 18:00:00+00:00,2026-03-28 03:00:00+09:00,2026-03-28,03:00,2026-03-28 03:00 KST,2076.56,136437262.38
2026-03-27 19:00:00+00:00,2026-03-28 04:00:00+09:00,2026-03-28,04:00,2026-03-28 04:00 KST,2164.91,142666966.65
2026-03-27 20:00:00+00:00,2026-03-28 05:00:00+09:00,2026-03-28,05:00,2026-03-28 05:00 KST,1232.87,81308319.74
2026-03-27 21:00:00+00:00,2026-03-28 06:00:00+09:00,2026-03-28,06:00,2026-03-28 06:00 KST,686.01,45320698.56
2026-03-27 22:00:00+00:00,2026-03-28 07:00:00+09:00,2026-03-28,07:00,2026-03-28 07:00 KST,442.77,29207942.68
2026-03-27 23:00:00+00:00,2026-03-28 08:00:00+09:00,2026-03-28,08:00,2026-03-28 08:00 KST,582.43,38538307.07
2026-03-28 00:00:00+00:00,2026-03-28 09:00:00+09:00,2026-03-28,09:00,2026-03-28 09:00 KST,631.49,41912386.89
2026-03-28 01:00:00+00:00,2026-03-28 10:00:00+09:00,2026-03-28,10:00,2026-03-28 10:00 KST,733.22,48506712.44
2026-03-28 02:00:00+00:00,2026-03-28 11:00:00+09:00,2026-03-28,11:00,2026-03-28 11:00 KST,532.88,35192368.28
2026-03-28 03:00:00+00:00,2026-03-28 12:00:00+09:00,2026-03-28,12:00,2026-03-28 12:00 KST,370.04,24472553.37
2026-03-28 04:00:00+00:00,2026-03-28 13:00:00+09:00,2026-03-28,13:00,2026-03-28 13:00 KST,297.94,19720565.66
2026-03-28 05:00:00+00:00,2026-03-28 14:00:00+09:00,2026-03-28,14:00,2026-03-28 14:00 KST,314.03,20810762.18
2026-03-28 06:00:00+00:00,2026-03-28 15:00:00+09:00,2026-03-28,15:00,2026-03-28 15:00 KST,360.18,23908802.17
2026-03-28 07:00:00+00:00,2026-03-28 16:00:00+09:00,2026-03-28,16:00,2026-03-28 16:00 KST,287.0,19063344.48
2026-03-28 08:00:00+00:00,2026-03-28 17:00:00+09:00,2026-03-28,17:00,2026-03-28 17:00 KST,389.64,25890901.86
2026-03-28 09:00:00+00:00,2026-03-28 18:00:00+09:00,2026-03-28,18:00,2026-03-28 18:00 KST,305.79,20270727.45
2026-03-28 10:00:00+00:00,2026-03-28 19:00:00+09:00,2026-03-28,19:00,2026-03-28 19:00 KST,265.44,17576712.0
2026-03-28 11:00:00+00:00,2026-03-28 20:00:00+09:00,2026-03-28,20:00,2026-03-28 20:00 KST,305.71,20254932.65
2026-03-28 12:00:00+00:00,2026-03-28 21:00:00+09:00,2026-03-28,21:00,2026-03-28 21:00 KST,426.58,28308751.66
2026-03-28 13:00:00+00:00,2026-03-28 22:00:00+09:00,2026-03-28,22:00,2026-03-28 22:00 KST,1305.46,87097653.54
2026-03-28 14:00:00+00:00,2026-03-28 23:00:00+09:00,2026-03-28,23:00,2026-03-28 23:00 KST,757.92,50603092.33
2026-03-28 15:00:00+00:00,2026-03-29 00:00:00+09:00,2026-03-29,00:00,2026-03-29 00:00 KST,972.83,65199154.7
2026-03-28 16:00:00+00:00,2026-03-29 01:00:00+09:00,2026-03-29,01:00,2026-03-29 01:00 KST,555.7,37198587.7
2026-03-28 17:00:00+00:00,2026-03-29 02:00:00+09:00,2026-03-29,02:00,2026-03-29 02:00 KST,480.98,32129175.78
2026-03-28 18:00:00+00:00,2026-03-29 03:00:00+09:00,2026-03-29,03:00,2026-03-29 03:00 KST,403.18,26956277.65
2026-03-28 19:00:00+00:00,2026-03-29 04:00:00+09:00,2026-03-29,04:00,2026-03-29 04:00 KST,327.35,21878576.84
2026-03-28 20:00:00+00:00,2026-03-29 05:00:00+09:00,2026-03-29,05:00,2026-03-29 05:00 KST,525.65,35170950.54
2026-03-28 21:00:00+00:00,2026-03-29 06:00:00+09:00,2026-03-29,06:00,2026-03-29 06:00 KST,399.34,26659208.33
2026-03-28 22:00:00+00:00,2026-03-29 07:00:00+09:00,2026-03-29,07:00,2026-03-29 07:00 KST,396.41,26430862.42
2026-03-28 23:00:00+00:00,2026-03-29 08:00:00+09:00,2026-03-29,08:00,2026-03-29 08:00 KST,700.97,46533989.62
2026-03-29 00:00:00+00:00,2026-03-29 09:00:00+09:00,2026-03-29,09:00,2026-03-29 09:00 KST,511.2,33925602.51
2026-03-29 01:00:00+00:00,2026-03-29 10:00:00+09:00,2026-03-29,10:00,2026-03-29 10:00 KST,544.6,36201579.25
2026-03-29 02:00:00+00:00,2026-03-29 11:00:00+09:00,2026-03-29,11:00,2026-03-29 11:00 KST,518.88,34567889.9
2026-03-29 03:00:00+00:00,2026-03-29 12:00:00+09:00,2026-03-29,12:00,2026-03-29 12:00 KST,531.64,35560980.07
2026-03-29 04:00:00+00:00,2026-03-29 13:00:00+09:00,2026-03-29,13:00,2026-03-29 13:00 KST,232.7,15541312.52
2026-03-29 05:00:00+00:00,2026-03-29 14:00:00+09:00,2026-03-29,14:00,2026-03-29 14:00 KST,334.69,22306944.79
2026-03-29 06:00:00+00:00,2026-03-29 15:00:00+09:00,2026-03-29,15:00,2026-03-29 15:00 KST,235.58,15714844.37
2026-03-29 07:00:00+00:00,2026-03-29 16:00:00+09:00,2026-03-29,16:00,2026-03-29 16:00 KST,247.64,16493052.97
2026-03-29 08:00:00+00:00,2026-03-29 17:00:00+09:00,2026-03-29,17:00,2026-03-29 17:00 KST,266.32,17752655.4
2026-03-29 09:00:00+00:00,2026-03-29 18:00:00+09:00,2026-03-29,18:00,2026-03-29 18:00 KST,325.89,21704811.59
2026-03-29 10:00:00+00:00,2026-03-29 19:00:00+09:00,2026-03-29,19:00,2026-03-29 19:00 KST,367.95,24454447.89
2026-03-29 11:00:00+00:00,2026-03-29 20:00:00+09:00,2026-03-29,20:00,2026-03-29 20:00 KST,440.28,29393243.42
2026-03-29 12:00:00+00:00,2026-03-29 21:00:00+09:00,2026-03-29,21:00,2026-03-29 21:00 KST,373.64,24937659.42
2026-03-29 13:00:00+00:00,2026-03-29 22:00:00+09:00,2026-03-29,22:00,2026-03-29 22:00 KST,522.42,34789165.95
2026-03-29 14:00:00+00:00,2026-03-29 23:00:00+09:00,2026-03-29,23:00,2026-03-29 23:00 KST,585.91,38980605.01
2026-03-29 15:00:00+00:00,2026-03-30 00:00:00+09:00,2026-03-30,00:00,2026-03-30 00:00 KST,733.05,48723564.46
2026-03-29 16:00:00+00:00,2026-03-30 01:00:00+09:00,2026-03-30,01:00,2026-03-30 01:00 KST,640.58,42597700.0
2026-03-29 17:00:00+00:00,2026-03-30 02:00:00+09:00,2026-03-30,02:00,2026-03-30 02:00 KST,641.36,42510312.03
2026-03-29 18:00:00+00:00,2026-03-30 03:00:00+09:00,2026-03-30,03:00,2026-03-30 03:00 KST,311.44,20671991.55
2026-03-29 19:00:00+00:00,2026-03-30 04:00:00+09:00,2026-03-30,04:00,2026-03-30 04:00 KST,394.39,26174805.97
2026-03-29 20:00:00+00:00,2026-03-30 05:00:00+09:00,2026-03-30,05:00,2026-03-30 05:00 KST,686.47,45684273.05
2026-03-29 21:00:00+00:00,2026-03-30 06:00:00+09:00,2026-03-30,06:00,2026-03-30 06:00 KST,439.03,29231428.45
2026-03-29 22:00:00+00:00,2026-03-30 07:00:00+09:00,2026-03-30,07:00,2026-03-30 07:00 KST,2995.96,196726377.4
2026-03-29 23:00:00+00:00,2026-03-30 08:00:00+09:00,2026-03-30,08:00,2026-03-30 08:00 KST,1981.02,130748404.11
2026-03-30 00:00:00+00:00,2026-03-30 09:00:00+09:00,2026-03-30,09:00,2026-03-30 09:00 KST,2496.25,165708851.38
2026-03-30 01:00:00+00:00,2026-03-30 10:00:00+09:00,2026-03-30,10:00,2026-03-30 10:00 KST,1524.77,101416829.36
2026-03-30 02:00:00+00:00,2026-03-30 11:00:00+09:00,2026-03-30,11:00,2026-03-30 11:00 KST,2111.81,141360746.56
2026-03-30 03:00:00+00:00,2026-03-30 12:00:00+09:00,2026-03-30,12:00,2026-03-30 12:00 KST,1136.04,76210402.77
2026-03-30 04:00:00+00:00,2026-03-30 13:00:00+09:00,2026-03-30,13:00,2026-03-30 13:00 KST,1229.93,82898964.11
2026-03-30 05:00:00+00:00,2026-03-30 14:00:00+09:00,2026-03-30,14:00,2026-03-30 14:00 KST,1069.55,72265103.25
2026-03-30 06:00:00+00:00,2026-03-30 15:00:00+09:00,2026-03-30,15:00,2026-03-30 15:00 KST,910.6,61313092.97
2026-03-30 07:00:00+00:00,2026-03-30 16:00:00+09:00,2026-03-30,16:00,2026-03-30 16:00 KST,899.79,60606055.12
2026-03-30 08:00:00+00:00,2026-03-30 17:00:00+09:00,2026-03-30,17:00,2026-03-30 17:00 KST,1312.68,88911877.0
2026-03-30 09:00:00+00:00,2026-03-30 18:00:00+09:00,2026-03-30,18:00,2026-03-30 18:00 KST,834.08,56309506.06
2026-03-30 10:00:00+00:00,2026-03-30 19:00:00+09:00,2026-03-30,19:00,2026-03-30 19:00 KST,787.45,53067725.04
2026-03-30 11:00:00+00:00,2026-03-30 20:00:00+09:00,2026-03-30,20:00,2026-03-30 20:00 KST,1253.67,84766155.93
2026-03-30 12:00:00+00:00,2026-03-30 21:00:00+09:00,2026-03-30,21:00,2026-03-30 21:00 KST,1183.71,80272439.85
2026-03-30 13:00:00+00:00,2026-03-30 22:00:00+09:00,2026-03-30,22:00,2026-03-30 22:00 KST,2619.02,177542486.89
2026-03-30 14:00:00+00:00,2026-03-30 23:00:00+09:00,2026-03-30,23:00,2026-03-30 23:00 KST,2873.07,193667247.21
2026-03-30 15:00:00+00:00,2026-03-31 00:00:00+09:00,2026-03-31,00:00,2026-03-31 00:00 KST,1937.34,131047470.65
2026-03-30 16:00:00+00:00,2026-03-31 01:00:00+09:00,2026-03-31,01:00,2026-03-31 01:00 KST,1492.26,100507964.65
2026-03-30 17:00:00+00:00,2026-03-31 02:00:00+09:00,2026-03-31,02:00,2026-03-31 02:00 KST,1971.53,131920743.85
2026-03-30 18:00:00+00:00,2026-03-31 03:00:00+09:00,2026-03-31,03:00,2026-03-31 03:00 KST,1389.39,92629331.9
2026-03-30 19:00:00+00:00,2026-03-31 04:00:00+09:00,2026-03-31,04:00,2026-03-31 04:00 KST,2136.86,141799971.45
2026-03-30 20:00:00+00:00,2026-03-31 05:00:00+09:00,2026-03-31,05:00,2026-03-31 05:00 KST,665.37,44298359.87
2026-03-30 21:00:00+00:00,2026-03-31 06:00:00+09:00,2026-03-31,06:00,2026-03-31 06:00 KST,848.04,56640588.41
2026-03-30 22:00:00+00:00,2026-03-31 07:00:00+09:00,2026-03-31,07:00,2026-03-31 07:00 KST,624.86,41715723.41
2026-03-30 23:00:00+00:00,2026-03-31 08:00:00+09:00,2026-03-31,08:00,2026-03-31 08:00 KST,713.75,47507395.3
2026-03-31 00:00:00+00:00,2026-03-31 09:00:00+09:00,2026-03-31,09:00,2026-03-31 09:00 KST,1501.69,100410929.77
2026-03-31 01:00:00+00:00,2026-03-31 10:00:00+09:00,2026-03-31,10:00,2026-03-31 10:00 KST,2172.72,147244429.85
2026-03-31 02:00:00+00:00,2026-03-31 11:00:00+09:00,2026-03-31,11:00,2026-03-31 11:00 KST,876.59,59539036.35
2026-03-31 03:00:00+00:00,2026-03-31 12:00:00+09:00,2026-03-31,12:00,2026-03-31 12:00 KST,650.03,44053166.36
2026-03-31 04:00:00+00:00,2026-03-31 13:00:00+09:00,2026-03-31,13:00,2026-03-31 13:00 KST,877.68,59331172.13
2026-03-31 05:00:00+00:00,2026-03-31 14:00:00+09:00,2026-03-31,14:00,2026-03-31 14:00 KST,1102.48,74453422.31
2026-03-31 06:00:00+00:00,2026-03-31 15:00:00+09:00,2026-03-31,15:00,2026-03-31 15:00 KST,936.48,63141744.54
2026-03-31 07:00:00+00:00,2026-03-31 16:00:00+09:00,2026-03-31,16:00,2026-03-31 16:00 KST,998.26,67130088.91
2026-03-31 08:00:00+00:00,2026-03-31 17:00:00+09:00,2026-03-31,17:00,2026-03-31 17:00 KST,1226.9,82242413.39
2026-03-31 09:00:00+00:00,2026-03-31 18:00:00+09:00,2026-03-31,18:00,2026-03-31 18:00 KST,1809.11,120190982.26
2026-03-31 10:00:00+00:00,2026-03-31 19:00:00+09:00,2026-03-31,19:00,2026-03-31 19:00 KST,953.13,63177446.62
2026-03-31 11:00:00+00:00,2026-03-31 20:00:00+09:00,2026-03-31,20:00,2026-03-31 20:00 KST,1265.68,84245102.85
2026-03-31 12:00:00+00:00,2026-03-31 21:00:00+09:00,2026-03-31,21:00,2026-03-31 21:00 KST,1281.95,85488743.52
2026-03-31 13:00:00+00:00,2026-03-31 22:00:00+09:00,2026-03-31,22:00,2026-03-31 22:00 KST,2015.4,135015649.17
2026-03-31 14:00:00+00:00,2026-03-31 23:00:00+09:00,2026-03-31,23:00,2026-03-31 23:00 KST,3098.11,208117869.3
2026-03-31 15:00:00+00:00,2026-04-01 00:00:00+09:00,2026-04-01,00:00,2026-04-01 00:00 KST,1904.63,127496849.33
2026-03-31 16:00:00+00:00,2026-04-01 01:00:00+09:00,2026-04-01,01:00,2026-04-01 01:00 KST,2497.1,168329744.5
2026-03-31 17:00:00+00:00,2026-04-01 02:00:00+09:00,2026-04-01,02:00,2026-04-01 02:00 KST,3528.16,239514125.71
2026-03-31 18:00:00+00:00,2026-04-01 03:00:00+09:00,2026-04-01,03:00,2026-04-01 03:00 KST,1308.83,88607550.64
2026-03-31 19:00:00+00:00,2026-04-01 04:00:00+09:00,2026-04-01,04:00,2026-04-01 04:00 KST,1297.82,88032133.78
2026-03-31 20:00:00+00:00,2026-04-01 05:00:00+09:00,2026-04-01,05:00,2026-04-01 05:00 KST,1081.01,73525856.09
2026-03-31 21:00:00+00:00,2026-04-01 06:00:00+09:00,2026-04-01,06:00,2026-04-01 06:00 KST,884.44,60196351.21
2026-03-31 22:00:00+00:00,2026-04-01 07:00:00+09:00,2026-04-01,07:00,2026-04-01 07:00 KST,824.98,56194171.91
2026-03-31 23:00:00+00:00,2026-04-01 08:00:00+09:00,2026-04-01,08:00,2026-04-01 08:00 KST,555.91,37920646.07
2026-04-01 00:00:00+00:00,2026-04-01 09:00:00+09:00,2026-04-01,09:00,2026-04-01 09:00 KST,814.32,55416137.45
2026-04-01 01:00:00+00:00,2026-04-01 10:00:00+09:00,2026-04-01,10:00,2026-04-01 10:00 KST,896.66,60961118.89
2026-04-01 02:00:00+00:00,2026-04-01 11:00:00+09:00,2026-04-01,11:00,2026-04-01 11:00 KST,903.09,61130616.74
2026-04-01 03:00:00+00:00,2026-04-01 12:00:00+09:00,2026-04-01,12:00,2026-04-01 12:00 KST,706.85,48032286.68
2026-04-01 04:00:00+00:00,2026-04-01 13:00:00+09:00,2026-04-01,13:00,2026-04-01 13:00 KST,614.73,41894854.15
2026-04-01 05:00:00+00:00,2026-04-01 14:00:00+09:00,2026-04-01,14:00,2026-04-01 14:00 KST,801.73,54884668.24
2026-04-01 06:00:00+00:00,2026-04-01 15:00:00+09:00,2026-04-01,15:00,2026-04-01 15:00 KST,1254.51,86407182.29
2026-04-01 07:00:00+00:00,2026-04-01 16:00:00+09:00,2026-04-01,16:00,2026-04-01 16:00 KST,914.51,63084211.84
2026-04-01 08:00:00+00:00,2026-04-01 17:00:00+09:00,2026-04-01,17:00,2026-04-01 17:00 KST,699.64,48019918.53
2026-04-01 09:00:00+00:00,2026-04-01 18:00:00+09:00,2026-04-01,18:00,2026-04-01 18:00 KST,496.21,34000440.96
2026-04-01 10:00:00+00:00,2026-04-01 19:00:00+09:00,2026-04-01,19:00,2026-04-01 19:00 KST,498.8,34173918.37
2026-04-01 11:00:00+00:00,2026-04-01 20:00:00+09:00,2026-04-01,20:00,2026-04-01 20:00 KST,504.9,34623584.18
2026-04-01 12:00:00+00:00,2026-04-01 21:00:00+09:00,2026-04-01,21:00,2026-04-01 21:00 KST,1365.31,93472907.31
2026-04-01 13:00:00+00:00,2026-04-01 22:00:00+09:00,2026-04-01,22:00,2026-04-01 22:00 KST,1889.43,129003565.44
2026-04-01 14:00:00+00:00,2026-04-01 23:00:00+09:00,2026-04-01,23:00,2026-04-01 23:00 KST,1970.35,134669608.77
2026-04-01 15:00:00+00:00,2026-04-02 00:00:00+09:00,2026-04-02,00:00,2026-04-02 00:00 KST,1445.66,99298828.32
2026-04-01 16:00:00+00:00,2026-04-02 01:00:00+09:00,2026-04-02,01:00,2026-04-02 01:00 KST,1014.73,69823634.43
2026-04-01 17:00:00+00:00,2026-04-02 02:00:00+09:00,2026-04-02,02:00,2026-04-02 02:00 KST,1310.69,89889052.62
2026-04-01 18:00:00+00:00,2026-04-02 03:00:00+09:00,2026-04-02,03:00,2026-04-02 03:00 KST,1815.04,123600108.43
2026-04-01 19:00:00+00:00,2026-04-02 04:00:00+09:00,2026-04-02,04:00,2026-04-02 04:00 KST,1353.25,92222825.36
2026-04-01 20:00:00+00:00,2026-04-02 05:00:00+09:00,2026-04-02,05:00,2026-04-02 05:00 KST,904.5,61604323.26
2026-04-01 21:00:00+00:00,2026-04-02 06:00:00+09:00,2026-04-02,06:00,2026-04-02 06:00 KST,804.09,54958177.19
2026-04-01 22:00:00+00:00,2026-04-02 07:00:00+09:00,2026-04-02,07:00,2026-04-02 07:00 KST,627.81,42814270.07
2026-04-01 23:00:00+00:00,2026-04-02 08:00:00+09:00,2026-04-02,08:00,2026-04-02 08:00 KST,627.8,42770526.77
2026-04-02 00:00:00+00:00,2026-04-02 09:00:00+09:00,2026-04-02,09:00,2026-04-02 09:00 KST,930.88,63602599.04
2026-04-02 01:00:00+00:00,2026-04-02 10:00:00+09:00,2026-04-02,10:00,2026-04-02 10:00 KST,3400.27,229877349.84
2026-04-02 02:00:00+00:00,2026-04-02 11:00:00+09:00,2026-04-02,11:00,2026-04-02 11:00 KST,1882.03,125991999.05
2026-04-02 03:00:00+00:00,2026-04-02 12:00:00+09:00,2026-04-02,12:00,2026-04-02 12:00 KST,1189.32,79346179.73
2026-04-02 04:00:00+00:00,2026-04-02 13:00:00+09:00,2026-04-02,13:00,2026-04-02 13:00 KST,1111.38,73804792.24
2026-04-02 05:00:00+00:00,2026-04-02 14:00:00+09:00,2026-04-02,14:00,2026-04-02 14:00 KST,794.82,52815636.45
2026-04-02 06:00:00+00:00,2026-04-02 15:00:00+09:00,2026-04-02,15:00,2026-04-02 15:00 KST,597.93,39845989.02
2026-04-02 07:00:00+00:00,2026-04-02 16:00:00+09:00,2026-04-02,16:00,2026-04-02 16:00 KST,402.85,26886713.18
2026-04-02 08:00:00+00:00,2026-04-02 17:00:00+09:00,2026-04-02,17:00,2026-04-02 17:00 KST,555.85,37025912.34
2026-04-02 09:00:00+00:00,2026-04-02 18:00:00+09:00,2026-04-02,18:00,2026-04-02 18:00 KST,385.98,25631091.44
2026-04-02 10:00:00+00:00,2026-04-02 19:00:00+09:00,2026-04-02,19:00,2026-04-02 19:00 KST,516.24,34260223.85
2026-04-02 11:00:00+00:00,2026-04-02 20:00:00+09:00,2026-04-02,20:00,2026-04-02 20:00 KST,693.32,45982690.69
2026-04-02 12:00:00+00:00,2026-04-02 21:00:00+09:00,2026-04-02,21:00,2026-04-02 21:00 KST,1101.27,72798300.02
